,id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18
33,34.0,MALES,64.0,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,8.0,NO,0.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0
34,35.0,FEMALES,35.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,YES,100.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
35,36.0,FEMALES,22.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,YES,1.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,6.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0
36,37.0,MALES,23.0,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,6.0,7.0,6.0,6.0,7.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0
37,38.0,MALES,56.0,STEADY RELATIONSHIP,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,5.0,1.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0
38,39.0,FEMALES,24.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0
39,40.0,MALES,36.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0
40,41.0,FEMALES,37.0,SEPARATED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,6.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0
41,42.0,MALES,50.0,REMARRIED,YES,POSTGRADUATE COMPLETED,8.0,NO,0.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,3.0,1.0,7.0,6.0,6.0,7.0,6.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0
42,43.0,MALES,37.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,4.0,5.0,6.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0
43,44.0,MALES,40.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,8.0,NO,0.0,4.0,1.0,5.0,2.0,5.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,6.0,6.0,6.0,7.0,2.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,1.0,4.0,5.0
44,51.0,FEMALES,27.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0
45,52.0,MALES,51.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,5.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0
46,53.0,MALES,23.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,,4.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0
47,54.0,FEMALES,37.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0
48,55.0,FEMALES,19.0,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,,0.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,5.0,6.0,6.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
49,56.0,FEMALES,48.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,0.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0
50,57.0,MALES,50.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,3.0,2.0,3.0,5.0,4.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0
51,58.0,MALES,49.0,MARRIED FIRST TIME,YES,SOME SECONDARY,,,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
52,59.0,FEMALES,36.0,SEPARATED,YES,SOME SECONDARY,WORK,NO,0.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0
53,60.0,MALES,45.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0
54,61.0,FEMALES,18.0,STEADY RELATIONSHIP,NO,SOME SECONDARY,SPOUSE OR PARTNER,YES,40.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0
55,62.0,MALES,22.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,5.0,1.0,3.0,3.0
56,63.0,FEMALES,19.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0
57,64.0,MALES,27.0,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,8.0,YES,150.0,4.0,1.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,2.0,2.0,5.0,5.0,6.0,6.0,7.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0
58,65.0,FEMALES,46.0,MARRIED FIRST TIME,YES,SOME SECONDARY,FAMILY,NO,,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,4.0,5.0,6.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0
59,66.0,MALES,59.0,REMARRIED,NO,SOME SECONDARY,,NO,,,5.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0
60,67.0,FEMALES,20.0,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,8.0,YES,100.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0
61,68.0,MALES,55.0,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,NO,,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
62,69.0,FEMALES,23.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0
63,70.0,FEMALES,30.0,MARRIED FIRST TIME,YES,SOME SECONDARY,8.0,YES,10.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0
64,76.0,MALES,22.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,4.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0
65,77.0,MALES,23.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0
66,78.0,FEMALES,25.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0
